CepCod;CidCodMunDipj;CidCod;CidNome;UfSigla;CepEnderLoc;CepBair1;CepBair2
72225054;;95583;CEILANDIA;DF;QNN 5 CONJUNTO D;CeilÉndia Norte;
72225055;;95583;CEILANDIA;DF;QNN 5 CONJUNTO E;CeilÉndia Norte;
72225056;;95583;CEILANDIA;DF;QNN 5 CONJUNTO F;CeilÉndia Norte;
72225057;;95583;CEILANDIA;DF;QNN 5 CONJUNTO G;CeilÉndia Norte;
72225058;;95583;CEILANDIA;DF;QNN 5 CONJUNTO H;CeilÉndia Norte;
72225059;;95583;CEILANDIA;DF;QNN 5 CONJUNTO I;CeilÉndia Norte;
72225060;;95583;CEILANDIA;DF;QNN 5 CONJUNTO J;CeilÉndia Norte;
72225061;;95583;CEILANDIA;DF;QNN 5 CONJUNTO K;CeilÉndia Norte;
72225062;;95583;CEILANDIA;DF;QNN 5 CONJUNTO L;CeilÉndia Norte;
72225063;;95583;CEILANDIA;DF;QNN 5 CONJUNTO M;CeilÉndia Norte;
72225064;;95583;CEILANDIA;DF;QNN 5 CONJUNTO N;CeilÉndia Norte;
72225065;;95583;CEILANDIA;DF;QNN 5 CONJUNTO O;CeilÉndia Norte;
72225066;;95583;CEILANDIA;DF;QNN 5 CONJUNTO P;CeilÉndia Norte;
72225070;;95583;CEILANDIA;DF;QNN 7;CeilÉndia Norte;
72225071;;95583;CEILANDIA;DF;QNN 7 CONJUNTO A;CeilÉndia Norte;
72225072;;95583;CEILANDIA;DF;QNN 7 CONJUNTO B;CeilÉndia Norte;
72225073;;95583;CEILANDIA;DF;QNN 7 CONJUNTO C;CeilÉndia Norte;
72225074;;95583;CEILANDIA;DF;QNN 7 CONJUNTO D;CeilÉndia Norte;
72225075;;95583;CEILANDIA;DF;QNN 7 CONJUNTO E;CeilÉndia Norte;
72225076;;95583;CEILANDIA;DF;QNN 7 CONJUNTO F;CeilÉndia Norte;
72225077;;95583;CEILANDIA;DF;QNN 7 CONJUNTO G;CeilÉndia Norte;
72225078;;95583;CEILANDIA;DF;QNN 7 CONJUNTO H;CeilÉndia Norte;
72225079;;95583;CEILANDIA;DF;QNN 7 CONJUNTO I;CeilÉndia Norte;
72225080;;95583;CEILANDIA;DF;QNN 7 CONJUNTO J;CeilÉndia Norte;
72225081;;95583;CEILANDIA;DF;QNN 7 CONJUNTO K;CeilÉndia Norte;
72225082;;95583;CEILANDIA;DF;QNN 7 CONJUNTO L;CeilÉndia Norte;
72225083;;95583;CEILANDIA;DF;QNN 7 CONJUNTO M;CeilÉndia Norte;
72225084;;95583;CEILANDIA;DF;QNN 7 CONJUNTO N;CeilÉndia Norte;
72225085;;95583;CEILANDIA;DF;QNN 7 CONJUNTO O;CeilÉndia Norte;
72225086;;95583;CEILANDIA;DF;QNN 7 CONJUNTO P;CeilÉndia Norte;
72225090;;95583;CEILANDIA;DF;QNN 9;CeilÉndia Norte;
72225091;;95583;CEILANDIA;DF;QNN 9 CONJUNTO A;CeilÉndia Norte;
72225092;;95583;CEILANDIA;DF;QNN 9 CONJUNTO B;CeilÉndia Norte;
72225093;;95583;CEILANDIA;DF;QNN 9 CONJUNTO C;CeilÉndia Norte;
72225094;;95583;CEILANDIA;DF;QNN 9 CONJUNTO D;CeilÉndia Norte;
72225095;;95583;CEILANDIA;DF;QNN 9 CONJUNTO E;CeilÉndia Norte;
72225096;;95583;CEILANDIA;DF;QNN 9 CONJUNTO F;CeilÉndia Norte;
72225097;;95583;CEILANDIA;DF;QNN 9 CONJUNTO G;CeilÉndia Norte;
72225098;;95583;CEILANDIA;DF;QNN 9 CONJUNTO H;CeilÉndia Norte;
72225110;;95583;CEILANDIA;DF;QNN 11;CeilÉndia Norte;
72225130;;95583;CEILANDIA;DF;QNN 13;CeilÉndia Norte;
72225131;;95583;CEILANDIA;DF;QNN 13 M‡DULO A;CeilÉndia Norte;
72225132;;95583;CEILANDIA;DF;QNN 13 M‡DULO B;CeilÉndia Norte;
72225150;;95583;CEILANDIA;DF;QNN 15;CeilÉndia Norte;
72225151;;95583;CEILANDIA;DF;QNN 15 M‡DULO A;CeilÉndia Norte;
72225152;;95583;CEILANDIA;DF;QNN 15 M‡DULO B;CeilÉndia Norte;
72225153;;95583;CEILANDIA;DF;QNN 15 M‡DULO C;CeilÉndia Norte;
72225154;;95583;CEILANDIA;DF;QNN 15 M‡DULO D;CeilÉndia Norte;
72225155;;95583;CEILANDIA;DF;QNN 15 M‡DULO E;CeilÉndia Norte;
72225156;;95583;CEILANDIA;DF;QNN 15 M‡DULO F;CeilÉndia Norte;
72225157;;95583;CEILANDIA;DF;QNN 15 M‡DULO G;CeilÉndia Norte;
72225170;;95583;CEILANDIA;DF;QNN 17;CeilÉndia Norte;
72225171;;95583;CEILANDIA;DF;QNN 17 CONJUNTO A;CeilÉndia Norte;
72225172;;95583;CEILANDIA;DF;QNN 17 CONJUNTO B;CeilÉndia Norte;
72225173;;95583;CEILANDIA;DF;QNN 17 CONJUNTO C;CeilÉndia Norte;
72225174;;95583;CEILANDIA;DF;QNN 17 CONJUNTO D;CeilÉndia Norte;
72225175;;95583;CEILANDIA;DF;QNN 17 CONJUNTO E;CeilÉndia Norte;
72225176;;95583;CEILANDIA;DF;QNN 17 CONJUNTO F;CeilÉndia Norte;
72225177;;95583;CEILANDIA;DF;QNN 17 CONJUNTO G;CeilÉndia Norte;
72225178;;95583;CEILANDIA;DF;QNN 17 CONJUNTO H;CeilÉndia Norte;
72225190;;95583;CEILANDIA;DF;QNN 19;CeilÉndia Norte;
72225191;;95583;CEILANDIA;DF;QNN 19 CONJUNTO A;CeilÉndia Norte;
72225192;;95583;CEILANDIA;DF;QNN 19 CONJUNTO B;CeilÉndia Norte;
72225193;;95583;CEILANDIA;DF;QNN 19 CONJUNTO C;CeilÉndia Norte;
72225194;;95583;CEILANDIA;DF;QNN 19 CONJUNTO D;CeilÉndia Norte;
72225195;;95583;CEILANDIA;DF;QNN 19 CONJUNTO E;CeilÉndia Norte;
72225196;;95583;CEILANDIA;DF;QNN 19 CONJUNTO F;CeilÉndia Norte;
72225197;;95583;CEILANDIA;DF;QNN 19 CONJUNTO G;CeilÉndia Norte;
72225198;;95583;CEILANDIA;DF;QNN 19 CONJUNTO H;CeilÉndia Norte;
72225199;;95583;CEILANDIA;DF;QNN 19 CONJUNTO I;CeilÉndia Norte;
72225200;;95583;CEILANDIA;DF;QNN 19 CONJUNTO J;CeilÉndia Norte;
72225201;;95583;CEILANDIA;DF;QNN 19 CONJUNTO K;CeilÉndia Norte;
72225202;;95583;CEILANDIA;DF;QNN 19 CONJUNTO L;CeilÉndia Norte;
72225203;;95583;CEILANDIA;DF;QNN 19 CONJUNTO M;CeilÉndia Norte;
72225204;;95583;CEILANDIA;DF;QNN 19 CONJUNTO N;CeilÉndia Norte;
72225205;;95583;CEILANDIA;DF;QNN 19 CONJUNTO O;CeilÉndia Norte;
72225206;;95583;CEILANDIA;DF;QNN 19 CONJUNTO P;CeilÉndia Norte;
72225210;;95583;CEILANDIA;DF;QNN 21;CeilÉndia Norte;
72225211;;95583;CEILANDIA;DF;QNN 21 CONJUNTO A;CeilÉndia Norte;
72225212;;95583;CEILANDIA;DF;QNN 21 CONJUNTO B;CeilÉndia Norte;
72225213;;95583;CEILANDIA;DF;QNN 21 CONJUNTO C;CeilÉndia Norte;
72225214;;95583;CEILANDIA;DF;QNN 21 CONJUNTO D;CeilÉndia Norte;
72225215;;95583;CEILANDIA;DF;QNN 21 CONJUNTO E;CeilÉndia Norte;
72225216;;95583;CEILANDIA;DF;QNN 21 CONJUNTO F;CeilÉndia Norte;
72225217;;95583;CEILANDIA;DF;QNN 21 CONJUNTO G;CeilÉndia Norte;
72225218;;95583;CEILANDIA;DF;QNN 21 CONJUNTO H;CeilÉndia Norte;
72225219;;95583;CEILANDIA;DF;QNN 21 CONJUNTO I;CeilÉndia Norte;
72225220;;95583;CEILANDIA;DF;QNN 21 CONJUNTO J;CeilÉndia Norte;
72225221;;95583;CEILANDIA;DF;QNN 21 CONJUNTO K;CeilÉndia Norte;
72225222;;95583;CEILANDIA;DF;QNN 21 CONJUNTO L;CeilÉndia Norte;
72225223;;95583;CEILANDIA;DF;QNN 21 CONJUNTO M;CeilÉndia Norte;
72225224;;95583;CEILANDIA;DF;QNN 21 CONJUNTO N;CeilÉndia Norte;
72225225;;95583;CEILANDIA;DF;QNN 21 CONJUNTO O;CeilÉndia Norte;
72225226;;95583;CEILANDIA;DF;QNN 21 CONJUNTO P;CeilÉndia Norte;
72225230;;95583;CEILANDIA;DF;QNN 23;CeilÉndia Norte;
72225231;;95583;CEILANDIA;DF;QNN 23 CONJUNTO A;CeilÉndia Norte;
72225232;;95583;CEILANDIA;DF;QNN 23 CONJUNTO B;CeilÉndia Norte;
72225233;;95583;CEILANDIA;DF;QNN 23 CONJUNTO C;CeilÉndia Norte;
72225234;;95583;CEILANDIA;DF;QNN 23 CONJUNTO D;CeilÉndia Norte;
72225235;;95583;CEILANDIA;DF;QNN 23 CONJUNTO E;CeilÉndia Norte;
72225236;;95583;CEILANDIA;DF;QNN 23 CONJUNTO F;CeilÉndia Norte;
72225237;;95583;CEILANDIA;DF;QNN 23 CONJUNTO G;CeilÉndia Norte;
72225238;;95583;CEILANDIA;DF;QNN 23 CONJUNTO H;CeilÉndia Norte;
72225239;;95583;CEILANDIA;DF;QNN 23 CONJUNTO I;CeilÉndia Norte;
72225240;;95583;CEILANDIA;DF;QNN 23 CONJUNTO J;CeilÉndia Norte;
72225241;;95583;CEILANDIA;DF;QNN 23 CONJUNTO K;CeilÉndia Norte;
72225242;;95583;CEILANDIA;DF;QNN 23 CONJUNTO L;CeilÉndia Norte;
72225243;;95583;CEILANDIA;DF;QNN 23 CONJUNTO M;CeilÉndia Norte;
72225244;;95583;CEILANDIA;DF;QNN 23 CONJUNTO N;CeilÉndia Norte;
72225245;;95583;CEILANDIA;DF;QNN 23 CONJUNTO O;CeilÉndia Norte;
72225246;;95583;CEILANDIA;DF;QNN 23 CONJUNTO P;CeilÉndia Norte;
72225250;;95583;CEILANDIA;DF;QNN 25;CeilÉndia Norte;
72225251;;95583;CEILANDIA;DF;QNN 25 CONJUNTO A;CeilÉndia Norte;
72225252;;95583;CEILANDIA;DF;QNN 25 CONJUNTO B;CeilÉndia Norte;
72225253;;95583;CEILANDIA;DF;QNN 25 CONJUNTO C;CeilÉndia Norte;
72225254;;95583;CEILANDIA;DF;QNN 25 CONJUNTO D;CeilÉndia Norte;
72225255;;95583;CEILANDIA;DF;QNN 25 CONJUNTO E;CeilÉndia Norte;
72225256;;95583;CEILANDIA;DF;QNN 25 CONJUNTO F;CeilÉndia Norte;
72225257;;95583;CEILANDIA;DF;QNN 25 CONJUNTO G;CeilÉndia Norte;
72225258;;95583;CEILANDIA;DF;QNN 25 CONJUNTO H;CeilÉndia Norte;
72225270;;95583;CEILANDIA;DF;QNN 27;CeilÉndia Norte;
72225271;;95583;CEILANDIA;DF;QNN 27 M‡DULO A;CeilÉndia Norte;
72225272;;95583;CEILANDIA;DF;QNN 27 M‡DULO B;CeilÉndia Norte;
72225273;;95583;CEILANDIA;DF;QNN 27 M‡DULO C;CeilÉndia Norte;
72225290;;95583;CEILANDIA;DF;QNN 29;CeilÉndia Norte;
72225291;;95583;CEILANDIA;DF;QNN 29 µREA ESPECIAL A;CeilÉndia Norte;
72225292;;95583;CEILANDIA;DF;QNN 29 µREA ESPECIAL B;CeilÉndia Norte;
72225293;;95583;CEILANDIA;DF;QNN 29 µREA ESPECIAL C;CeilÉndia Norte;
72225294;;95583;CEILANDIA;DF;QNN 29 µREA ESPECIAL D;CeilÉndia Norte;
72225295;;95583;CEILANDIA;DF;QNN 29 µREA ESPECIAL E;CeilÉndia Norte;
72225296;;95583;CEILANDIA;DF;QNN 29 µREA ESPECIAL F;CeilÉndia Norte;
72225297;;95583;CEILANDIA;DF;QNN 29 µREA ESPECIAL G;CeilÉndia Norte;
72225298;;95583;CEILANDIA;DF;QNN 29 µREA ESPECIAL H;CeilÉndia Norte;
72225299;;95583;CEILANDIA;DF;QNN 29 µREA ESPECIAL I;CeilÉndia Norte;
72225300;;95583;CEILANDIA;DF;QNN 29 µREA ESPECIAL J;CeilÉndia Norte;
72225301;;95583;CEILANDIA;DF;QNN 29 µREA ESPECIAL K;CeilÉndia Norte;
72225310;;95583;CEILANDIA;DF;QNN 31;CeilÉndia Norte;
72225311;;95583;CEILANDIA;DF;QNN 31 µREA ESPECIAL A;CeilÉndia Norte;
72225312;;95583;CEILANDIA;DF;QNN 31 µREA ESPECIAL B;CeilÉndia Norte;
72225313;;95583;CEILANDIA;DF;QNN 31 µREA ESPECIAL C;CeilÉndia Norte;
72225314;;95583;CEILANDIA;DF;QNN 31 µREA ESPECIAL D;CeilÉndia Norte;
72225315;;95583;CEILANDIA;DF;QNN 31 µREA ESPECIAL E;CeilÉndia Norte;
72225316;;95583;CEILANDIA;DF;QNN 31 µREA ESPECIAL F;CeilÉndia Norte;
72225317;;95583;CEILANDIA;DF;QNN 31 µREA ESPECIAL G;CeilÉndia Norte;
72225318;;95583;CEILANDIA;DF;QNN 31 µREA ESPECIAL H;CeilÉndia Norte;
72225319;;95583;CEILANDIA;DF;QNN 31 µREA ESPECIAL I;CeilÉndia Norte;
72225320;;95583;CEILANDIA;DF;QNN 31 µREA ESPECIAL J;CeilÉndia Norte;
72225321;;95583;CEILANDIA;DF;QNN 31 µREA ESPECIAL K;CeilÉndia Norte;
72225330;;95583;CEILANDIA;DF;QNN 33;CeilÉndia Norte;
72225331;;95583;CEILANDIA;DF;QNN 33 µREA ESPECIAL A;CeilÉndia Norte;
72225332;;95583;CEILANDIA;DF;QNN 33 µREA ESPECIAL B;CeilÉndia Norte;
72225333;;95583;CEILANDIA;DF;QNN 33 µREA ESPECIAL C;CeilÉndia Norte;
72225334;;95583;CEILANDIA;DF;QNN 33 µREA ESPECIAL D;CeilÉndia Norte;
72225335;;95583;CEILANDIA;DF;QNN 33 µREA ESPECIAL E;CeilÉndia Norte;
72225336;;95583;CEILANDIA;DF;QNN 33 µREA ESPECIAL F;CeilÉndia Norte;
72225350;;95583;CEILANDIA;DF;QNN 35;CeilÉndia Norte;
72225351;;95583;CEILANDIA;DF;QNN 35 CONJUNTO A;CeilÉndia Norte;
72225352;;95583;CEILANDIA;DF;QNN 35 CONJUNTO B;CeilÉndia Norte;
72225353;;95583;CEILANDIA;DF;QNN 35 CONJUNTO C;CeilÉndia Norte;
72225354;;95583;CEILANDIA;DF;QNN 35 µREA ESPECIAL 1;CeilÉndia Norte;
72225355;;95583;CEILANDIA;DF;QNN 35 BLOCO 1;CeilÉndia Norte;
72225370;;95583;CEILANDIA;DF;QNN 37;CeilÉndia Norte;
72225371;;95583;CEILANDIA;DF;QNN 37 CONJUNTO A;CeilÉndia Norte;
72225372;;95583;CEILANDIA;DF;QNN 37 CONJUNTO B;CeilÉndia Norte;
72225373;;95583;CEILANDIA;DF;QNN 37 CONJUNTO C;CeilÉndia Norte;
72225374;;95583;CEILANDIA;DF;QNN 37 CONJUNTO D;CeilÉndia Norte;
72225375;;95583;CEILANDIA;DF;QNN 37 CONJUNTO E;CeilÉndia Norte;
72225376;;95583;CEILANDIA;DF;QNN 37 CONJUNTO F;CeilÉndia Norte;
72225377;;95583;CEILANDIA;DF;QNN 37 CONJUNTO G;CeilÉndia Norte;
72225378;;95583;CEILANDIA;DF;QNN 37 CONJUNTO H;CeilÉndia Norte;
72225379;;95583;CEILANDIA;DF;QNN 37 µREA ESPECIAL 1;CeilÉndia Norte;
72225380;;95583;CEILANDIA;DF;QNN 37 µREA ESPECIAL 2;CeilÉndia Norte;
72225390;;95583;CEILANDIA;DF;QNN 39;CeilÉndia Norte;
72225391;;95583;CEILANDIA;DF;QNN 39 CONJUNTO A;CeilÉndia Norte;
72225392;;95583;CEILANDIA;DF;QNN 39 CONJUNTO B;CeilÉndia Norte;
72225393;;95583;CEILANDIA;DF;QNN 39 CONJUNTO C;CeilÉndia Norte;
72225394;;95583;CEILANDIA;DF;QNN 39 CONJUNTO D;CeilÉndia Norte;
72225395;;95583;CEILANDIA;DF;QNN 39 CONJUNTO E;CeilÉndia Norte;
72225396;;95583;CEILANDIA;DF;QNN 39 CONJUNTO F;CeilÉndia Norte;
72225397;;95583;CEILANDIA;DF;QNN 39 CONJUNTO G;CeilÉndia Norte;
72225398;;95583;CEILANDIA;DF;QNN 39 CONJUNTO H;CeilÉndia Norte;
72225399;;95583;CEILANDIA;DF;QNN 39 µREA ESPECIAL 1;CeilÉndia Norte;
72225500;;95583;CEILANDIA;DF;CNN 1;CeilÉndia Centro;
72225501;;95583;CEILANDIA;DF;CNN 1 BLOCO A;CeilÉndia Centro;
72225502;;95583;CEILANDIA;DF;CNN 1 BLOCO B;CeilÉndia Centro;
72225503;;95583;CEILANDIA;DF;CNN 1 BLOCO C;CeilÉndia Centro;
72225504;;95583;CEILANDIA;DF;CNN 1 BLOCO D;CeilÉndia Centro;
72225505;;95583;CEILANDIA;DF;CNN 1 BLOCO E;CeilÉndia Centro;
72225506;;95583;CEILANDIA;DF;CNN 1 BLOCO F;CeilÉndia Centro;
72225507;;95583;CEILANDIA;DF;CNN 1 BLOCO G;CeilÉndia Centro;
72225508;;95583;CEILANDIA;DF;CNN 1 BLOCO H;CeilÉndia Centro;
72225509;;95583;CEILANDIA;DF;CNN 1 BLOCO I;CeilÉndia Centro;
72225510;;95583;CEILANDIA;DF;CNN 1 BLOCO J;CeilÉndia Centro;
72225511;;95583;CEILANDIA;DF;CNN 1 BLOCO K;CeilÉndia Centro;
72225512;;95583;CEILANDIA;DF;CNN 1 BLOCO L;CeilÉndia Centro;
72225520;;95583;CEILANDIA;DF;EQNN 1/3;CeilÉndia Norte;
72225521;;95583;CEILANDIA;DF;EQNN 1/3 BLOCO A;CeilÉndia Norte;
72225522;;95583;CEILANDIA;DF;EQNN 1/3 BLOCO B;CeilÉndia Norte;
72225523;;95583;CEILANDIA;DF;EQNN 1/3 BLOCO C;CeilÉndia Norte;
72225524;;95583;CEILANDIA;DF;EQNN 1/3 BLOCO D;CeilÉndia Norte;
72225525;;95583;CEILANDIA;DF;EQNN 1/3 BLOCO E;CeilÉndia Norte;
72225526;;95583;CEILANDIA;DF;EQNN 1/3 BLOCO F;CeilÉndia Norte;
72225530;;95583;CEILANDIA;DF;EQNN 3/5;CeilÉndia Norte;
72225531;;95583;CEILANDIA;DF;EQNN 3/5 BLOCO A;CeilÉndia Norte;
72225532;;95583;CEILANDIA;DF;EQNN 3/5 BLOCO B;CeilÉndia Norte;
72225533;;95583;CEILANDIA;DF;EQNN 3/5 BLOCO C;CeilÉndia Norte;
72225534;;95583;CEILANDIA;DF;EQNN 3/5 BLOCO D;CeilÉndia Norte;
72225535;;95583;CEILANDIA;DF;EQNN 3/5 BLOCO E;CeilÉndia Norte;
72225536;;95583;CEILANDIA;DF;EQNN 3/5 BLOCO F;CeilÉndia Norte;
72225540;;95583;CEILANDIA;DF;EQNN 5/7;CeilÉndia Norte;
72225541;;95583;CEILANDIA;DF;EQNN 5/7 BLOCO A;CeilÉndia Norte;
72225542;;95583;CEILANDIA;DF;EQNN 5/7 BLOCO B;CeilÉndia Norte;
72225543;;95583;CEILANDIA;DF;EQNN 5/7 BLOCO C;CeilÉndia Norte;
72225544;;95583;CEILANDIA;DF;EQNN 5/7 BLOCO D;CeilÉndia Norte;
72225545;;95583;CEILANDIA;DF;EQNN 5/7 BLOCO E;CeilÉndia Norte;
72225546;;95583;CEILANDIA;DF;EQNN 5/7 BLOCO F;CeilÉndia Norte;
72225550;;95583;CEILANDIA;DF;EQNN 7/9;CeilÉndia Norte;
72225551;;95583;CEILANDIA;DF;EQNN 7/9 BLOCO A;CeilÉndia Norte;
72225552;;95583;CEILANDIA;DF;EQNN 7/9 BLOCO B;CeilÉndia Norte;
72225553;;95583;CEILANDIA;DF;EQNN 7/9 BLOCO C;CeilÉndia Norte;
72225554;;95583;CEILANDIA;DF;EQNN 7/9 BLOCO D;CeilÉndia Norte;
72225555;;95583;CEILANDIA;DF;EQNN 7/9 BLOCO E;CeilÉndia Norte;
72225556;;95583;CEILANDIA;DF;EQNN 7/9 BLOCO F;CeilÉndia Norte;
72225560;;95583;CEILANDIA;DF;EQNN 17/19;CeilÉndia Norte;
72225561;;95583;CEILANDIA;DF;EQNN 17/19 BLOCO A;CeilÉndia Norte;
72225562;;95583;CEILANDIA;DF;EQNN 17/19 BLOCO B;CeilÉndia Norte;
72225563;;95583;CEILANDIA;DF;EQNN 17/19 BLOCO C;CeilÉndia Norte;
72225564;;95583;CEILANDIA;DF;EQNN 17/19 BLOCO D;CeilÉndia Norte;
72225565;;95583;CEILANDIA;DF;EQNN 17/19 BLOCO E;CeilÉndia Norte;
72225566;;95583;CEILANDIA;DF;EQNN 17/19 BLOCO F;CeilÉndia Norte;
72225570;;95583;CEILANDIA;DF;EQNN 19/21;CeilÉndia Norte;
72225571;;95583;CEILANDIA;DF;EQNN 19/21 BLOCO A;CeilÉndia Norte;
72225572;;95583;CEILANDIA;DF;EQNN 19/21 BLOCO B;CeilÉndia Norte;
72225573;;95583;CEILANDIA;DF;EQNN 19/21 BLOCO C;CeilÉndia Norte;
72225574;;95583;CEILANDIA;DF;EQNN 19/21 BLOCO D;CeilÉndia Norte;
72225575;;95583;CEILANDIA;DF;EQNN 19/21 BLOCO E;CeilÉndia Norte;
72225576;;95583;CEILANDIA;DF;EQNN 19/21 BLOCO F;CeilÉndia Norte;
72225580;;95583;CEILANDIA;DF;EQNN 21/23;CeilÉndia Norte;
72225581;;95583;CEILANDIA;DF;EQNN 21/23 BLOCO A;CeilÉndia Norte;
72225582;;95583;CEILANDIA;DF;EQNN 21/23 BLOCO B;CeilÉndia Norte;
72225583;;95583;CEILANDIA;DF;EQNN 21/23 BLOCO C;CeilÉndia Norte;
72225584;;95583;CEILANDIA;DF;EQNN 21/23 BLOCO D;CeilÉndia Norte;
72225585;;95583;CEILANDIA;DF;EQNN 21/23 BLOCO E;CeilÉndia Norte;
72225586;;95583;CEILANDIA;DF;EQNN 21/23 BLOCO F;CeilÉndia Norte;
72225587;;95583;CEILANDIA;DF;QNN 37 BLOCO 1;CeilÉndia Norte;
72225588;;95583;CEILANDIA;DF;QNN 37 BLOCO 2;CeilÉndia Norte;
72225589;;95583;CEILANDIA;DF;QNN 37 BLOCO 3;CeilÉndia Norte;
72225590;;95583;CEILANDIA;DF;EQNN 23/25;CeilÉndia Norte;
72225591;;95583;CEILANDIA;DF;EQNN 23/25 BLOCO A;CeilÉndia Norte;
72225592;;95583;CEILANDIA;DF;EQNN 23/25 BLOCO B;CeilÉndia Norte;
72225593;;95583;CEILANDIA;DF;EQNN 23/25 BLOCO C;CeilÉndia Norte;
72225594;;95583;CEILANDIA;DF;EQNN 23/25 BLOCO D;CeilÉndia Norte;
72225595;;95583;CEILANDIA;DF;EQNN 23/25 BLOCO E;CeilÉndia Norte;
72225596;;95583;CEILANDIA;DF;EQNN 23/25 BLOCO F;CeilÉndia Norte;
72225597;;95583;CEILANDIA;DF;QNN 39 BLOCO 1;CeilÉndia Norte;
72225598;;95583;CEILANDIA;DF;QNN 39 BLOCO 2;CeilÉndia Norte;
72225970;;95583;CEILANDIA;DF;;CEIL∂NDIA CENTRO;
72225971;;95583;CEILANDIA;DF;CNN 1 BLOCO F;CEIL∂NDIA CENTRO;
72230500;;95583;CEILANDIA;DF;EQNP 6/10;CeilÉndia Sul;
72230501;;95583;CEILANDIA;DF;EQNP 6/10 BLOCO A;CeilÉndia Sul;
72230502;;95583;CEILANDIA;DF;EQNP 6/10 BLOCO B;CeilÉndia Sul;
72230503;;95583;CEILANDIA;DF;EQNP 6/10 BLOCO C;CeilÉndia Sul;
72230504;;95583;CEILANDIA;DF;EQNP 6/10 BLOCO D;CeilÉndia Sul;
72230505;;95583;CEILANDIA;DF;EQNP 6/10 BLOCO E;CeilÉndia Sul;
72230506;;95583;CEILANDIA;DF;EQNP 6/10 BLOCO F;CeilÉndia Sul;
72230507;;95583;CEILANDIA;DF;EQNP 6/10 BLOCO G;CeilÉndia Sul;
72230508;;95583;CEILANDIA;DF;EQNP 6/10 BLOCO H;CeilÉndia Sul;
72230511;;95583;CEILANDIA;DF;EQNP 6/10 M‡DULO A;CeilÉndia Sul;
72230512;;95583;CEILANDIA;DF;EQNP 6/10 M‡DULO B;CeilÉndia Sul;
72230513;;95583;CEILANDIA;DF;EQNP 6/10 M‡DULO C;CeilÉndia Sul;
72230514;;95583;CEILANDIA;DF;EQNP 6/10 M‡DULO D;CeilÉndia Sul;
72230515;;95583;CEILANDIA;DF;EQNP 6/10 M‡DULO E;CeilÉndia Sul;
72230516;;95583;CEILANDIA;DF;EQNP 6/10 M‡DULO F;CeilÉndia Sul;
72230517;;95583;CEILANDIA;DF;EQNP 6/10 M‡DULO G;CeilÉndia Sul;
72230518;;95583;CEILANDIA;DF;EQNP 6/10 M‡DULO H;CeilÉndia Sul;
72230520;;95583;CEILANDIA;DF;EQNP 8/12;CeilÉndia Sul;
72230521;;95583;CEILANDIA;DF;EQNP 8/12 BLOCO A;CeilÉndia Sul;
72230522;;95583;CEILANDIA;DF;EQNP 8/12 BLOCO B;CeilÉndia Sul;
72230523;;95583;CEILANDIA;DF;EQNP 8/12 BLOCO C;CeilÉndia Sul;
72230524;;95583;CEILANDIA;DF;EQNP 8/12 BLOCO D;CeilÉndia Sul;
72230525;;95583;CEILANDIA;DF;EQNP 8/12 BLOCO E;CeilÉndia Sul;
72230526;;95583;CEILANDIA;DF;EQNP 8/12 BLOCO F;CeilÉndia Sul;
72230527;;95583;CEILANDIA;DF;EQNP 8/12 BLOCO G;CeilÉndia Sul;
72230528;;95583;CEILANDIA;DF;EQNP 8/12 BLOCO H;CeilÉndia Sul;
72230531;;95583;CEILANDIA;DF;EQNP 8/12 M‡DULO A;CeilÉndia Sul;
72230532;;95583;CEILANDIA;DF;EQNP 8/12 M‡DULO B;CeilÉndia Sul;
72230533;;95583;CEILANDIA;DF;EQNP 8/12 M‡DULO C;CeilÉndia Sul;
72230534;;95583;CEILANDIA;DF;EQNP 8/12 M‡DULO D;CeilÉndia Sul;
72230535;;95583;CEILANDIA;DF;EQNP 8/12 M‡DULO E;CeilÉndia Sul;
72230536;;95583;CEILANDIA;DF;EQNP 8/12 M‡DULO F;CeilÉndia Sul;
72230537;;95583;CEILANDIA;DF;EQNP 8/12 M‡DULO G;CeilÉndia Sul;
72230538;;95583;CEILANDIA;DF;EQNP 8/12 M‡DULO H;CeilÉndia Sul;
72231100;;95583;CEILANDIA;DF;QNP 10;CeilÉndia Sul;
72231101;;95583;CEILANDIA;DF;QNP 10 CONJUNTO A;CeilÉndia Sul;
72231102;;95583;CEILANDIA;DF;QNP 10 CONJUNTO B;CeilÉndia Sul;
72231103;;95583;CEILANDIA;DF;QNP 10 CONJUNTO C;CeilÉndia Sul;
72231104;;95583;CEILANDIA;DF;QNP 10 CONJUNTO D;CeilÉndia Sul;
72231105;;95583;CEILANDIA;DF;QNP 10 CONJUNTO E;CeilÉndia Sul;
72231106;;95583;CEILANDIA;DF;QNP 10 CONJUNTO F;CeilÉndia Sul;
72231107;;95583;CEILANDIA;DF;QNP 10 CONJUNTO G;CeilÉndia Sul;
72231108;;95583;CEILANDIA;DF;QNP 10 CONJUNTO H;CeilÉndia Sul;
72231109;;95583;CEILANDIA;DF;QNP 10 CONJUNTO I;CeilÉndia Sul;
72231110;;95583;CEILANDIA;DF;QNP 10 CONJUNTO J;CeilÉndia Sul;
72231111;;95583;CEILANDIA;DF;QNP 10 CONJUNTO K;CeilÉndia Sul;
72231112;;95583;CEILANDIA;DF;QNP 10 CONJUNTO L;CeilÉndia Sul;
